Date,Gender,Ranking,Player,Country,Age,Points,Tournaments
07-12-2015,men,53,Juan Monaco,ARG,31,810,21
07-12-2015,men,54,Albert Ramos-Vinolas,ESP,27,798,29
07-12-2015,men,55,Lukas Rosol,CZE,30,797,31
07-12-2015,men,56,Victor Estrella Burgos,DOM,35,797,25
07-12-2015,men,57,Jerzy Janowicz,POL,25,795,26
07-12-2015,men,58,Simone Bolelli,ITA,30,790,27
07-12-2015,men,59,Sam Querrey,USA,28,785,24
07-12-2015,men,60,Sam Groth,AUS,28,782,26
07-12-2015,men,61,Denis Istomin,UZB,29,781,29
07-12-2015,men,62,Sergiy Stakhovsky,UKR,29,780,31
07-12-2015,men,63,Andreas Haider-Maurer,AUT,28,775,29
07-12-2015,men,64,Pablo Andujar,ESP,29,770,24
07-12-2015,men,65,Mikhail Kukushkin,KAZ,27,762,26
07-12-2015,men,66,Robin Haase,NED,28,740,27
07-12-2015,men,67,Pablo Carreno Busta,ESP,24,734,32
07-12-2015,men,68,Paolo Lorenzi,ITA,33,725,35
07-12-2015,men,69,Denis Kudla,USA,23,719,26
07-12-2015,men,70,Santiago Giraldo,COL,28,716,30
07-12-2015,men,71,Nicolas Mahut,FRA,33,710,20
07-12-2015,men,72,Inigo Cervantes,ESP,26,703,29
07-12-2015,men,73,Nicolas Almagro,ESP,30,694,23
07-12-2015,men,74,Guido Pella,ARG,25,693,25
07-12-2015,men,75,Daniel Munoz de la Nava,ESP,33,681,22
07-12-2015,men,76,Dusan Lajovic,SRB,25,678,28
07-12-2015,men,77,Yen-Hsun Lu,TPE,32,674,28
07-12-2015,men,78,Lucas Pouille,FRA,21,672,22
07-12-2015,men,79,Andrey Kuznetsov,RUS,24,663,22
07-12-2015,men,80,Thanasi Kokkinakis,AUS,19,656,20
07-12-2015,men,81,Ernests Gulbis,LAT,27,655,25
07-12-2015,men,82,Damir Dzumhur,BIH,23,649,27
07-12-2015,men,83,Alexander Zverev,GER,18,647,24
07-12-2015,men,84,Marcel Granollers,ESP,29,645,30
07-12-2015,men,85,Ricardas Berankis,LTU,25,641,28
07-12-2015,men,86,Steve Darcis,BEL,31,638,21
07-12-2015,men,87,Ivan Dodig,CRO,30,636,21
07-12-2015,men,88,Diego Schwartzman,ARG,23,624,29
07-12-2015,men,89,Rajeev Ram,USA,31,623,17
07-12-2015,men,90,Marco Cecchinato,ITA,23,618,23
07-12-2015,men,91,Evgeny Donskoy,RUS,25,615,28
07-12-2015,men,92,John Millman,AUS,26,611,25
07-12-2015,men,93,Yuki Bhambri,IND,23,610,21
07-12-2015,men,94,Illya Marchenko,UKR,28,605,25
07-12-2015,men,95,Paul-Henri Mathieu,FRA,33,604,25
07-12-2015,men,96,Taro Daniel,JPN,22,603,26
07-12-2015,men,97,Benjamin Becker,GER,34,591,28
07-12-2015,men,98,Daniel Gimeno-Traver,ESP,30,590,26
07-12-2015,men,99,Thiemo de Bakker,NED,27,587,26
07-12-2015,men,100,Dudi Sela,ISR,30,578,21
14-12-2015,men,1,Novak Djokovic,SRB,28,"16,585",18
14-12-2015,men,2,Andy Murray,GBR,28,"8,945",20
14-12-2015,men,3,Roger Federer,SUI,34,"8,265",18
14-12-2015,men,4,Stan Wawrinka,SUI,30,"6,865",23
14-12-2015,men,5,Rafael Nadal,ESP,29,"5,230",23
14-12-2015,men,6,Tomas Berdych,CZE,30,"4,620",22
14-12-2015,men,7,David Ferrer,ESP,33,"4,305",20
14-12-2015,men,8,Kei Nishikori,JPN,25,"4,235",21
14-12-2015,men,9,Richard Gasquet,FRA,29,"2,850",20
14-12-2015,men,10,Jo-Wilfried Tsonga,FRA,30,"2,635",18
14-12-2015,men,11,John Isner,USA,30,"2,495",25
14-12-2015,men,12,Kevin Anderson,RSA,29,"2,475",25
14-12-2015,men,13,Marin Cilic,CRO,27,"2,405",22
14-12-2015,men,14,Milos Raonic,CAN,24,"2,170",20
14-12-2015,men,15,Gilles Simon,FRA,30,"2,145",24
14-12-2015,men,16,David Goffin,BEL,25,"1,880",26
14-12-2015,men,17,Feliciano Lopez,ESP,34,"1,690",26
14-12-2015,men,18,Bernard Tomic,AUS,23,"1,675",29
14-12-2015,men,19,Benoit Paire,FRA,26,"1,633",30
14-12-2015,men,20,Dominic Thiem,AUT,22,"1,600",30
14-12-2015,men,21,Fabio Fognini,ITA,28,"1,515",26
14-12-2015,men,22,Viktor Troicki,SRB,29,"1,487",30
14-12-2015,men,23,Ivo Karlovic,CRO,36,"1,485",26
14-12-2015,men,24,Gael Monfils,FRA,29,"1,485",22
14-12-2015,men,25,Roberto Bautista Agut,ESP,27,"1,480",29
14-12-2015,men,26,Jack Sock,USA,23,"1,465",21
14-12-2015,men,27,Guillermo Garcia-Lopez,ESP,32,"1,430",27
14-12-2015,men,28,Grigor Dimitrov,BUL,24,"1,360",23
14-12-2015,men,29,Andreas Seppi,ITA,31,"1,360",26
14-12-2015,men,30,Nick Kyrgios,AUS,20,"1,260",20
14-12-2015,men,31,Jeremy Chardy,FRA,28,"1,255",28
14-12-2015,men,32,Steve Johnson,USA,25,"1,240",29
14-12-2015,men,33,Joao Sousa,POR,26,"1,191",31
14-12-2015,men,34,Philipp Kohlschreiber,GER,32,"1,185",25
14-12-2015,men,35,Leonardo Mayer,ARG,28,"1,150",25
14-12-2015,men,36,Alexandr Dolgopolov,UKR,27,"1,135",26
14-12-2015,men,37,Thomaz Bellucci,BRA,27,"1,105",30
14-12-2015,men,38,Gilles Muller,LUX,32,"1,105",25
14-12-2015,men,39,Vasek Pospisil,CAN,25,"1,075",24
14-12-2015,men,40,Pablo Cuevas,URU,29,"1,065",27
14-12-2015,men,41,Jiri Vesely,CZE,22,"1,057",32
14-12-2015,men,42,Tommy Robredo,ESP,33,"1,000",21
14-12-2015,men,43,Martin Klizan,SVK,26,980,30
14-12-2015,men,44,Borna Coric,CRO,19,941,30
14-12-2015,men,45,Aljaz Bedene,SLO,26,939,22
14-12-2015,men,46,Marcos Baghdatis,CYP,30,933,23
14-12-2015,men,47,Adrian Mannarino,FRA,27,930,32
14-12-2015,men,48,Donald Young,USA,26,907,24
14-12-2015,men,49,Fernando Verdasco,ESP,32,900,26
14-12-2015,men,50,Teymuraz Gabashvili,RUS,30,863,30
14-12-2015,men,51,Hyeon Chung,KOR,19,817,23
14-12-2015,men,52,Federico Delbonis,ARG,25,815,26
14-12-2015,men,53,Juan Monaco,ARG,31,810,21
14-12-2015,men,54,Albert Ramos-Vinolas,ESP,27,798,29
14-12-2015,men,55,Lukas Rosol,CZE,30,797,31
14-12-2015,men,56,Victor Estrella Burgos,DOM,35,797,25
14-12-2015,men,57,Jerzy Janowicz,POL,25,795,26
14-12-2015,men,58,Simone Bolelli,ITA,30,790,27
14-12-2015,men,59,Sam Querrey,USA,28,785,24
14-12-2015,men,60,Sam Groth,AUS,28,782,26
14-12-2015,men,61,Denis Istomin,UZB,29,781,29
14-12-2015,men,62,Sergiy Stakhovsky,UKR,29,780,31
14-12-2015,men,63,Andreas Haider-Maurer,AUT,28,775,29
14-12-2015,men,64,Pablo Andujar,ESP,29,770,24
14-12-2015,men,65,Mikhail Kukushkin,KAZ,27,762,26
14-12-2015,men,66,Robin Haase,NED,28,740,27
14-12-2015,men,67,Pablo Carreno Busta,ESP,24,734,32
14-12-2015,men,68,Paolo Lorenzi,ITA,33,725,35
14-12-2015,men,69,Denis Kudla,USA,23,719,26
14-12-2015,men,70,Santiago Giraldo,COL,28,716,30
14-12-2015,men,71,Nicolas Mahut,FRA,33,710,20
14-12-2015,men,72,Inigo Cervantes,ESP,26,703,29
14-12-2015,men,73,Nicolas Almagro,ESP,30,694,23
14-12-2015,men,74,Guido Pella,ARG,25,693,25
14-12-2015,men,75,Daniel Munoz de la Nava,ESP,33,681,22
14-12-2015,men,76,Dusan Lajovic,SRB,25,678,28
14-12-2015,men,77,Yen-Hsun Lu,TPE,32,674,28
14-12-2015,men,78,Lucas Pouille,FRA,21,672,22
14-12-2015,men,79,Andrey Kuznetsov,RUS,24,663,22
14-12-2015,men,80,Thanasi Kokkinakis,AUS,19,656,20
14-12-2015,men,81,Ernests Gulbis,LAT,27,655,25
14-12-2015,men,82,Damir Dzumhur,BIH,23,649,27
14-12-2015,men,83,Alexander Zverev,GER,18,647,24
14-12-2015,men,84,Marcel Granollers,ESP,29,645,30
14-12-2015,men,85,Ricardas Berankis,LTU,25,641,28
14-12-2015,men,86,Steve Darcis,BEL,31,638,21
14-12-2015,men,87,Ivan Dodig,CRO,30,636,21
14-12-2015,men,88,Diego Schwartzman,ARG,23,624,29
14-12-2015,men,89,Rajeev Ram,USA,31,623,17
14-12-2015,men,90,Marco Cecchinato,ITA,23,618,23
14-12-2015,men,91,Evgeny Donskoy,RUS,25,615,28
14-12-2015,men,92,John Millman,AUS,26,611,25
14-12-2015,men,93,Yuki Bhambri,IND,23,610,21
14-12-2015,men,94,Illya Marchenko,UKR,28,605,25
14-12-2015,men,95,Paul-Henri Mathieu,FRA,33,604,25
14-12-2015,men,96,Taro Daniel,JPN,22,603,26
14-12-2015,men,97,Benjamin Becker,GER,34,591,28
14-12-2015,men,98,Daniel Gimeno-Traver,ESP,30,590,26
14-12-2015,men,99,Thiemo de Bakker,NED,27,587,26
14-12-2015,men,100,Dudi Sela,ISR,30,578,21
21-12-2015,men,1,Novak Djokovic,SRB,28,"16,585",18
21-12-2015,men,2,Andy Murray,GBR,28,"8,945",20
21-12-2015,men,3,Roger Federer,SUI,34,"8,265",18
21-12-2015,men,4,Stan Wawrinka,SUI,30,"6,865",23
21-12-2015,men,5,Rafael Nadal,ESP,29,"5,230",23
21-12-2015,men,6,Tomas Berdych,CZE,30,"4,620",22
21-12-2015,men,7,David Ferrer,ESP,33,"4,305",20
21-12-2015,men,8,Kei Nishikori,JPN,25,"4,235",21
21-12-2015,men,9,Richard Gasquet,FRA,29,"2,850",20
21-12-2015,men,10,Jo-Wilfried Tsonga,FRA,30,"2,635",18
21-12-2015,men,11,John Isner,USA,30,"2,495",25
21-12-2015,men,12,Kevin Anderson,RSA,29,"2,475",25
21-12-2015,men,13,Marin Cilic,CRO,27,"2,405",22
21-12-2015,men,14,Milos Raonic,CAN,24,"2,170",20
21-12-2015,men,15,Gilles Simon,FRA,30,"2,145",24
21-12-2015,men,16,David Goffin,BEL,25,"1,880",26
21-12-2015,men,17,Feliciano Lopez,ESP,34,"1,690",26
21-12-2015,men,18,Bernard Tomic,AUS,23,"1,675",29
21-12-2015,men,19,Benoit Paire,FRA,26,"1,633",30
21-12-2015,men,20,Dominic Thiem,AUT,22,"1,600",30
21-12-2015,men,21,Fabio Fognini,ITA,28,"1,515",26
21-12-2015,men,22,Viktor Troicki,SRB,29,"1,487",30
21-12-2015,men,23,Ivo Karlovic,CRO,36,"1,485",26
21-12-2015,men,24,Gael Monfils,FRA,29,"1,485",22
21-12-2015,men,25,Roberto Bautista Agut,ESP,27,"1,480",29
21-12-2015,men,26,Jack Sock,USA,23,"1,465",21
21-12-2015,men,27,Guillermo Garcia-Lopez,ESP,32,"1,430",27
21-12-2015,men,28,Grigor Dimitrov,BUL,24,"1,360",23
21-12-2015,men,29,Andreas Seppi,ITA,31,"1,360",26
21-12-2015,men,30,Nick Kyrgios,AUS,20,"1,260",20
21-12-2015,men,31,Jeremy Chardy,FRA,28,"1,255",28
21-12-2015,men,32,Steve Johnson,USA,25,"1,240",29
21-12-2015,men,33,Joao Sousa,POR,26,"1,191",31
21-12-2015,men,34,Philipp Kohlschreiber,GER,32,"1,185",25
21-12-2015,men,35,Leonardo Mayer,ARG,28,"1,150",25
21-12-2015,men,36,Alexandr Dolgopolov,UKR,27,"1,135",26
21-12-2015,men,37,Thomaz Bellucci,BRA,27,"1,105",30
21-12-2015,men,38,Gilles Muller,LUX,32,"1,105",25
21-12-2015,men,39,Vasek Pospisil,CAN,25,"1,075",24
21-12-2015,men,40,Pablo Cuevas,URU,29,"1,065",27
21-12-2015,men,41,Jiri Vesely,CZE,22,"1,057",32
21-12-2015,men,42,Tommy Robredo,ESP,33,"1,000",21
21-12-2015,men,43,Martin Klizan,SVK,26,980,30
21-12-2015,men,44,Borna Coric,CRO,19,941,30
21-12-2015,men,45,Aljaz Bedene,SLO,26,939,22
21-12-2015,men,46,Marcos Baghdatis,CYP,30,933,23
21-12-2015,men,47,Adrian Mannarino,FRA,27,930,32
21-12-2015,men,48,Donald Young,USA,26,907,24
21-12-2015,men,49,Fernando Verdasco,ESP,32,900,26
21-12-2015,men,50,Teymuraz Gabashvili,RUS,30,863,30
21-12-2015,men,51,Hyeon Chung,KOR,19,817,23
21-12-2015,men,52,Federico Delbonis,ARG,25,815,26
21-12-2015,men,53,Juan Monaco,ARG,31,810,21
21-12-2015,men,54,Albert Ramos-Vinolas,ESP,27,798,29
21-12-2015,men,55,Lukas Rosol,CZE,30,797,31
21-12-2015,men,56,Victor Estrella Burgos,DOM,35,797,25
21-12-2015,men,57,Jerzy Janowicz,POL,25,795,26
21-12-2015,men,58,Simone Bolelli,ITA,30,790,27
21-12-2015,men,59,Sam Querrey,USA,28,785,24
21-12-2015,men,60,Sam Groth,AUS,28,782,26
21-12-2015,men,61,Denis Istomin,UZB,29,781,29
21-12-2015,men,62,Sergiy Stakhovsky,UKR,29,780,31
21-12-2015,men,63,Andreas Haider-Maurer,AUT,28,775,29
21-12-2015,men,64,Pablo Andujar,ESP,29,770,24
21-12-2015,men,65,Mikhail Kukushkin,KAZ,27,762,26
21-12-2015,men,66,Robin Haase,NED,28,740,27
21-12-2015,men,67,Pablo Carreno Busta,ESP,24,734,32
21-12-2015,men,68,Paolo Lorenzi,ITA,34,725,35
21-12-2015,men,69,Denis Kudla,USA,23,719,26
21-12-2015,men,70,Santiago Giraldo,COL,28,716,30
21-12-2015,men,71,Nicolas Mahut,FRA,33,710,20
21-12-2015,men,72,Inigo Cervantes,ESP,26,703,29
21-12-2015,men,73,Nicolas Almagro,ESP,30,694,23
21-12-2015,men,74,Guido Pella,ARG,25,693,25
21-12-2015,men,75,Daniel Munoz de la Nava,ESP,33,681,22
21-12-2015,men,76,Dusan Lajovic,SRB,25,678,28
21-12-2015,men,77,Yen-Hsun Lu,TPE,32,674,28
21-12-2015,men,78,Lucas Pouille,FRA,21,672,22
21-12-2015,men,79,Andrey Kuznetsov,RUS,24,663,22
21-12-2015,men,80,Thanasi Kokkinakis,AUS,19,656,20
21-12-2015,men,81,Ernests Gulbis,LAT,27,655,25
21-12-2015,men,82,Damir Dzumhur,BIH,23,649,27
21-12-2015,men,83,Alexander Zverev,GER,18,647,24
21-12-2015,men,84,Marcel Granollers,ESP,29,645,30
21-12-2015,men,85,Ricardas Berankis,LTU,25,641,28
21-12-2015,men,86,Steve Darcis,BEL,31,638,21
21-12-2015,men,87,Ivan Dodig,CRO,30,636,21
21-12-2015,men,88,Diego Schwartzman,ARG,23,624,29
21-12-2015,men,89,Rajeev Ram,USA,31,623,17
21-12-2015,men,90,Marco Cecchinato,ITA,23,618,23
21-12-2015,men,91,Evgeny Donskoy,RUS,25,615,28
21-12-2015,men,92,John Millman,AUS,26,611,25
21-12-2015,men,93,Yuki Bhambri,IND,23,610,21
21-12-2015,men,94,Illya Marchenko,UKR,28,605,25
21-12-2015,men,95,Paul-Henri Mathieu,FRA,33,604,25
21-12-2015,men,96,Taro Daniel,JPN,22,603,26
21-12-2015,men,97,Benjamin Becker,GER,34,591,28
21-12-2015,men,98,Daniel Gimeno-Traver,ESP,30,590,26
21-12-2015,men,99,Thiemo de Bakker,NED,27,587,26
21-12-2015,men,100,Dudi Sela,ISR,30,578,21
28-12-2015,men,1,Novak Djokovic,SRB,28,"16,585",18
28-12-2015,men,2,Andy Murray,GBR,28,"8,945",20
28-12-2015,men,3,Roger Federer,SUI,34,"8,265",18
28-12-2015,men,4,Stan Wawrinka,SUI,30,"6,865",23
28-12-2015,men,5,Rafael Nadal,ESP,29,"5,230",23
28-12-2015,men,6,Tomas Berdych,CZE,30,"4,620",22
28-12-2015,men,7,David Ferrer,ESP,33,"4,305",20
28-12-2015,men,8,Kei Nishikori,JPN,25,"4,235",21
28-12-2015,men,9,Richard Gasquet,FRA,29,"2,850",20
28-12-2015,men,10,Jo-Wilfried Tsonga,FRA,30,"2,635",18
28-12-2015,men,11,John Isner,USA,30,"2,495",25
28-12-2015,men,12,Kevin Anderson,RSA,29,"2,475",25
28-12-2015,men,13,Marin Cilic,CRO,27,"2,405",22
28-12-2015,men,14,Milos Raonic,CAN,25,"2,170",20
28-12-2015,men,15,Gilles Simon,FRA,31,"2,145",24
28-12-2015,men,16,David Goffin,BEL,25,"1,880",26
28-12-2015,men,17,Feliciano Lopez,ESP,34,"1,690",26
28-12-2015,men,18,Bernard Tomic,AUS,23,"1,675",29
28-12-2015,men,19,Benoit Paire,FRA,26,"1,633",30
28-12-2015,men,20,Dominic Thiem,AUT,22,"1,600",30
28-12-2015,men,21,Fabio Fognini,ITA,28,"1,515",26
28-12-2015,men,22,Viktor Troicki,SRB,29,"1,487",30
28-12-2015,men,23,Ivo Karlovic,CRO,36,"1,485",26
28-12-2015,men,24,Gael Monfils,FRA,29,"1,485",22
28-12-2015,men,25,Roberto Bautista Agut,ESP,27,"1,480",29
28-12-2015,men,26,Jack Sock,USA,23,"1,465",21
28-12-2015,men,27,Guillermo Garcia-Lopez,ESP,32,"1,430",27
28-12-2015,men,28,Grigor Dimitrov,BUL,24,"1,360",23
28-12-2015,men,29,Andreas Seppi,ITA,31,"1,360",26
28-12-2015,men,30,Nick Kyrgios,AUS,20,"1,260",20
28-12-2015,men,31,Jeremy Chardy,FRA,28,"1,255",28
28-12-2015,men,32,Steve Johnson,USA,26,"1,240",29
28-12-2015,men,33,Joao Sousa,POR,26,"1,191",31
28-12-2015,men,34,Philipp Kohlschreiber,GER,32,"1,185",25
28-12-2015,men,35,Leonardo Mayer,ARG,28,"1,150",25
28-12-2015,men,36,Alexandr Dolgopolov,UKR,27,"1,135",26
28-12-2015,men,37,Thomaz Bellucci,BRA,27,"1,105",30
28-12-2015,men,38,Gilles Muller,LUX,32,"1,105",25
28-12-2015,men,39,Vasek Pospisil,CAN,25,"1,075",24
28-12-2015,men,40,Pablo Cuevas,URU,29,"1,065",27
28-12-2015,men,41,Jiri Vesely,CZE,22,"1,057",32
28-12-2015,men,42,Tommy Robredo,ESP,33,"1,000",21
28-12-2015,men,43,Martin Klizan,SVK,26,980,30
28-12-2015,men,44,Borna Coric,CRO,19,941,30
28-12-2015,men,45,Aljaz Bedene,SLO,26,939,22
28-12-2015,men,46,Marcos Baghdatis,CYP,30,933,23
28-12-2015,men,47,Adrian Mannarino,FRA,27,930,32
28-12-2015,men,48,Donald Young,USA,26,907,24
28-12-2015,men,49,Fernando Verdasco,ESP,32,900,26
28-12-2015,men,50,Teymuraz Gabashvili,RUS,30,863,30
28-12-2015,men,51,Hyeon Chung,KOR,19,817,23
28-12-2015,men,52,Federico Delbonis,ARG,25,815,26
28-12-2015,men,53,Juan Monaco,ARG,31,810,21
28-12-2015,men,54,Albert Ramos-Vinolas,ESP,27,798,29
28-12-2015,men,55,Lukas Rosol,CZE,30,797,31
28-12-2015,men,56,Victor Estrella Burgos,DOM,35,797,25
28-12-2015,men,57,Jerzy Janowicz,POL,25,795,26
28-12-2015,men,58,Simone Bolelli,ITA,30,790,27
28-12-2015,men,59,Sam Querrey,USA,28,785,24
28-12-2015,men,60,Sam Groth,AUS,28,782,26
28-12-2015,men,61,Denis Istomin,UZB,29,781,29
28-12-2015,men,62,Sergiy Stakhovsky,UKR,29,780,31
28-12-2015,men,63,Andreas Haider-Maurer,AUT,28,775,29
28-12-2015,men,64,Pablo Andujar,ESP,29,770,24
28-12-2015,men,65,Mikhail Kukushkin,KAZ,28,762,26
28-12-2015,men,66,Robin Haase,NED,28,740,27
28-12-2015,men,67,Pablo Carreno Busta,ESP,24,734,32
28-12-2015,men,68,Paolo Lorenzi,ITA,34,725,35
28-12-2015,men,69,Denis Kudla,USA,23,719,26
28-12-2015,men,70,Santiago Giraldo,COL,28,716,30
28-12-2015,men,71,Nicolas Mahut,FRA,33,710,20
28-12-2015,men,72,Inigo Cervantes,ESP,26,703,29
28-12-2015,men,73,Nicolas Almagro,ESP,30,694,23
28-12-2015,men,74,Guido Pella,ARG,25,693,25
28-12-2015,men,75,Daniel Munoz de la Nava,ESP,33,681,22
28-12-2015,men,76,Dusan Lajovic,SRB,25,678,28
28-12-2015,men,77,Yen-Hsun Lu,TPE,32,674,28
28-12-2015,men,78,Lucas Pouille,FRA,21,672,22
28-12-2015,men,79,Andrey Kuznetsov,RUS,24,663,22
28-12-2015,men,80,Thanasi Kokkinakis,AUS,19,656,20
28-12-2015,men,81,Ernests Gulbis,LAT,27,655,25
28-12-2015,men,82,Damir Dzumhur,BIH,23,649,27
28-12-2015,men,83,Alexander Zverev,GER,18,647,24
28-12-2015,men,84,Marcel Granollers,ESP,29,645,30
28-12-2015,men,85,Ricardas Berankis,LTU,25,641,28
28-12-2015,men,86,Steve Darcis,BEL,31,638,21
28-12-2015,men,87,Ivan Dodig,CRO,30,636,21
28-12-2015,men,88,Diego Schwartzman,ARG,23,624,29
28-12-2015,men,89,Rajeev Ram,USA,31,623,17
28-12-2015,men,90,Marco Cecchinato,ITA,23,618,23
28-12-2015,men,91,Evgeny Donskoy,RUS,25,615,28
28-12-2015,men,92,John Millman,AUS,26,611,25
28-12-2015,men,93,Yuki Bhambri,IND,23,610,21
28-12-2015,men,94,Illya Marchenko,UKR,28,605,25
28-12-2015,men,95,Paul-Henri Mathieu,FRA,33,604,25
28-12-2015,men,96,Taro Daniel,JPN,22,603,26
28-12-2015,men,97,Benjamin Becker,GER,34,591,28
28-12-2015,men,98,Daniel Gimeno-Traver,ESP,30,590,26
28-12-2015,men,99,Thiemo de Bakker,NED,27,587,26
28-12-2015,men,100,Dudi Sela,ISR,30,578,21
05-12-2016,men,1,Andy Murray,GBR,29,"12,410",16
05-12-2016,men,2,Novak Djokovic,SRB,29,"11,780",17
05-12-2016,men,3,Milos Raonic,CAN,25,"5,450",19
05-12-2016,men,4,Stan Wawrinka,SUI,31,"5,315",21
05-12-2016,men,5,Kei Nishikori,JPN,26,"4,905",20
05-12-2016,men,6,Marin Cilic,CRO,28,"3,650",22
05-12-2016,men,7,Gael Monfils,FRA,30,"3,625",18
05-12-2016,men,8,Dominic Thiem,AUT,23,"3,415",28
05-12-2016,men,9,Rafael Nadal,ESP,30,"3,300",16
05-12-2016,men,10,Tomas Berdych,CZE,31,"3,060",21
05-12-2016,men,11,David Goffin,BEL,25,"2,750",24
05-12-2016,men,12,Jo-Wilfried Tsonga,FRA,31,"2,550",17
05-12-2016,men,13,Nick Kyrgios,AUS,21,"2,460",20
05-12-2016,men,14,Roberto Bautista Agut,ESP,28,"2,350",25
05-12-2016,men,15,Lucas Pouille,FRA,22,"2,156",24
05-12-2016,men,16,Roger Federer,SUI,35,"2,130",15
05-12-2016,men,17,Grigor Dimitrov,BUL,25,"2,035",25
05-12-2016,men,18,Richard Gasquet,FRA,30,"1,885",20
05-12-2016,men,19,John Isner,USA,31,"1,850",21
05-12-2016,men,20,Ivo Karlovic,CRO,37,"1,795",24
05-12-2016,men,21,David Ferrer,ESP,34,"1,785",22
05-12-2016,men,22,Pablo Cuevas,URU,30,"1,780",25
05-12-2016,men,23,Jack Sock,USA,24,"1,710",19
05-12-2016,men,24,Alexander Zverev,GER,19,"1,655",24
05-12-2016,men,25,Gilles Simon,FRA,31,"1,585",25
05-12-2016,men,26,Bernard Tomic,AUS,24,"1,465",25
05-12-2016,men,27,Albert Ramos-Vinolas,ESP,28,"1,435",32
05-12-2016,men,28,Feliciano Lopez,ESP,35,"1,410",25
05-12-2016,men,29,Viktor Troicki,SRB,30,"1,385",28
05-12-2016,men,30,Pablo Carreno Busta,ESP,25,"1,370",28
05-12-2016,men,31,Sam Querrey,USA,29,"1,355",25
05-12-2016,men,32,Philipp Kohlschreiber,GER,33,"1,325",23
05-12-2016,men,33,Steve Johnson,USA,26,"1,320",28
05-12-2016,men,34,Gilles Muller,LUX,33,"1,255",24
05-12-2016,men,35,Martin Klizan,SVK,27,"1,230",22
05-12-2016,men,36,Marcos Baghdatis,CYP,31,"1,140",23
05-12-2016,men,37,Marcel Granollers,ESP,30,"1,136",28
05-12-2016,men,38,Juan Martin del Potro,ARG,28,"1,110",14
05-12-2016,men,39,Nicolas Mahut,FRA,34,"1,102",21
05-12-2016,men,40,Paolo Lorenzi,ITA,34,"1,090",31
05-12-2016,men,41,Federico Delbonis,ARG,26,"1,040",23
05-12-2016,men,42,Fernando Verdasco,ESP,33,"1,035",27
05-12-2016,men,43,Joao Sousa,POR,27,"1,030",32
05-12-2016,men,44,Nicolas Almagro,ESP,31,"1,013",26
05-12-2016,men,45,Kyle Edmund,GBR,21,"1,001",23
05-12-2016,men,46,Andrey Kuznetsov,RUS,25,970,21
05-12-2016,men,47,Benoit Paire,FRA,27,960,32
05-12-2016,men,48,Borna Coric,CRO,20,945,21
05-12-2016,men,49,Fabio Fognini,ITA,29,945,24
05-12-2016,men,50,Florian Mayer,GER,33,903,18
05-12-2016,men,51,Mischa Zverev,GER,29,874,26
05-12-2016,men,52,Diego Schwartzman,ARG,24,864,24
05-12-2016,men,53,Karen Khachanov,RUS,20,863,26
05-12-2016,men,54,Stephane Robert,FRA,36,854,27
05-12-2016,men,55,Jiri Vesely,CZE,23,848,24
05-12-2016,men,56,Facundo Bagnis,ARG,26,835,29
05-12-2016,men,57,Mikhail Youzhny,RUS,34,826,26
05-12-2016,men,58,Malek Jaziri,TUN,32,814,30
05-12-2016,men,59,Robin Haase,NED,29,795,28
05-12-2016,men,60,Adrian Mannarino,FRA,28,791,31
05-12-2016,men,61,Thomaz Bellucci,BRA,28,771,24
05-12-2016,men,62,Alexandr Dolgopolov,UKR,28,760,19
05-12-2016,men,63,Jan-Lennard Struff,GER,26,758,31
05-12-2016,men,64,Yen-Hsun Lu,TPE,33,754,18
